user_id,item_id,price,recommend
76561198077992470,105600,9.99,True
76561198077992470,230410,0.0,True
76561198077992470,301520,0.0,True
76561198077992470,304930,0.0,True
76561198077992470,730,14.99,True
76561198077992470,104900,0.99,True
76561198077992470,109600,0.0,True
76561198077992470,291550,0.0,True
76561198077992470,245550,0.0,True
76561198077992470,273350,0.0,True
76561198077992470,200210,0.0,True
76561198077992470,17080,0.0,True
76561198077992470,218130,0.0,True
76561198077992470,2400,9.99,True
76561198077992470,2420,9.99,True
76561198077992470,216110,4.99,True
76561198077992470,335150,0.0,True
76561198077992470,407510,0.0,True
76561198077992470,442080,0.0,True
76561198120646995,105600,9.99,False
76561198120646995,105600,9.99,True
76561198120646995,105600,9.99,True
76561198120646995,99900,0.0,False
76561198120646995,99900,0.0,True
76561198120646995,99900,0.0,True
76561198120646995,104700,0.0,False
76561198120646995,104700,0.0,True
76561198120646995,104700,0.0,True
76561198120646995,230410,0.0,False
76561198120646995,230410,0.0,True
76561198120646995,230410,0.0,True
76561198120646995,236390,0.0,False
76561198120646995,236390,0.0,True
76561198120646995,236390,0.0,True
76561198120646995,301520,0.0,False
76561198120646995,301520,0.0,True
76561198120646995,301520,0.0,True
76561198120646995,304050,0.0,False
76561198120646995,304050,0.0,True
76561198120646995,304050,0.0,True
76561198120646995,304930,0.0,False
76561198120646995,304930,0.0,True
76561198120646995,304930,0.0,True
76561198120646995,335240,0.0,False
76561198120646995,335240,0.0,True
76561198120646995,335240,0.0,True
76561198120646995,335330,0.0,False
76561198120646995,335330,0.0,True
76561198120646995,335330,0.0,True
76561198120646995,346900,0.0,False
76561198120646995,346900,0.0,True
76561198120646995,346900,0.0,True
76561198120646995,363970,0.0,False
76561198120646995,363970,0.0,True
76561198120646995,363970,0.0,True
76561198120646995,380840,0.0,False
76561198120646995,380840,0.0,True
76561198120646995,380840,0.0,True
76561198120646995,291550,0.0,False
76561198120646995,291550,0.0,True
76561198120646995,291550,0.0,True
76561198120646995,204360,14.99,False
76561198120646995,204360,14.99,True
76561198120646995,204360,14.99,True
76561198120646995,216150,0.0,False
76561198120646995,216150,0.0,True
76561198120646995,216150,0.0,True
76561198120646995,236110,0.0,False
76561198120646995,236110,0.0,True
76561198120646995,236110,0.0,True
76561198120646995,273350,0.0,False
76561198120646995,273350,0.0,True
76561198120646995,273350,0.0,True
76561198120646995,620,19.99,False
76561198120646995,620,19.99,True
76561198120646995,620,19.99,True
76561198120646995,310370,0.0,False
76561198120646995,310370,0.0,True
76561198120646995,310370,0.0,True
76561198120646995,317400,0.0,False
76561198120646995,317400,0.0,True
76561198120646995,317400,0.0,True
76561198120646995,322170,3.99,False
76561198120646995,322170,3.99,True
76561198120646995,322170,3.99,True
76561198120646995,346120,0.0,False
76561198120646995,346120,0.0,True
76561198120646995,346120,0.0,True
76561198120646995,389570,0.0,False
76561198120646995,389570,0.0,True
76561198120646995,389570,0.0,True
76561198120646995,302380,,False
76561198120646995,302380,,True
76561198120646995,302380,,True
76561198120646995,252950,19.99,False
76561198120646995,252950,19.99,True
76561198120646995,252950,19.99,True
76561198120646995,214420,0.0,False
76561198120646995,214420,0.0,True
76561198120646995,214420,0.0,True
76561198120646995,385770,0.0,False
76561198120646995,385770,0.0,True
76561198120646995,385770,0.0,True
76561198120646995,299360,0.0,False
76561198120646995,299360,0.0,True
76561198120646995,299360,0.0,True
76561198120646995,424280,0.0,False
76561198120646995,424280,0.0,True
76561198120646995,424280,0.0,True
76561198120646995,346110,59.99,False
76561198120646995,346110,59.99,True
76561198120646995,346110,59.99,True
76561198120646995,407530,59.99,False
76561198120646995,407530,59.99,True
76561198120646995,407530,59.99,True
76561198120646995,386360,0.0,False
76561198120646995,386360,0.0,True
76561198120646995,386360,0.0,True
76561198120646995,218230,0.0,False
76561198120646995,218230,0.0,True
76561198120646995,218230,0.0,True
76561198120646995,39120,0.0,False
76561198120646995,39120,0.0,True
76561198120646995,39120,0.0,True
76561198120646995,206500,0.0,False
76561198120646995,206500,0.0,True
76561198120646995,206500,0.0,True
76561198120646995,244930,0.0,False
76561198120646995,244930,0.0,True
76561198120646995,244930,0.0,True
76561198120646995,238460,14.99,False
76561198120646995,238460,14.99,True
76561198120646995,238460,14.99,True
76561198120646995,310380,0.0,False
76561198120646995,310380,0.0,True
76561198120646995,310380,0.0,True
76561198120646995,11610,0.0,False
76561198120646995,11610,0.0,True
76561198120646995,11610,0.0,True
76561198120646995,113200,4.99,False
76561198120646995,113200,4.99,True
76561198120646995,113200,4.99,True
76561198120646995,201790,14.99,False
76561198120646995,201790,14.99,True
76561198120646995,201790,14.99,True
76561198120646995,237310,0.0,False
76561198120646995,237310,0.0,True
76561198120646995,237310,0.0,True
76561198120646995,244050,0.0,False
76561198120646995,244050,0.0,True
76561198120646995,244050,0.0,True
76561198120646995,212500,0.0,False
76561198120646995,212500,0.0,True
76561198120646995,212500,0.0,True
76561198120646995,9010,4.99,False
76561198120646995,9010,4.99,True
76561198120646995,9010,4.99,True
76561198120646995,17390,19.99,False
76561198120646995,17390,19.99,True
76561198120646995,17390,19.99,True
76561198120646995,248820,9.99,False
76561198120646995,248820,9.99,True
76561198120646995,248820,9.99,True
76561198120646995,298630,17.99,False
76561198120646995,298630,17.99,True
76561198120646995,298630,17.99,True
76561198120646995,268420,0.0,False
76561198120646995,268420,0.0,True
76561198120646995,268420,0.0,True
76561198120646995,293500,0.0,False
76561198120646995,293500,0.0,True
76561198120646995,293500,0.0,True
76561198120646995,342200,0.0,False
76561198120646995,342200,0.0,True
76561198120646995,342200,0.0,True
76561198120646995,339280,0.0,False
76561198120646995,339280,0.0,True
76561198120646995,339280,0.0,True
76561198120646995,361630,0.0,False
76561198120646995,361630,0.0,True
76561198120646995,361630,0.0,True
76561198120646995,381990,0.0,False
76561198120646995,381990,0.0,True
76561198120646995,381990,0.0,True
76561198120646995,214770,14.99,False
76561198120646995,214770,14.99,True
76561198120646995,214770,14.99,True
76561198120646995,275390,14.99,False
76561198120646995,275390,14.99,True
76561198120646995,275390,14.99,True
76561198120646995,398840,0.0,False
76561198120646995,398840,0.0,True
76561198120646995,398840,0.0,True
76561198120646995,375600,0.0,False
76561198120646995,375600,0.0,True
76561198120646995,375600,0.0,True
76561197995098683,105600,9.99,True
76561197995098683,105600,9.99,True
76561197995098683,236390,0.0,True
76561197995098683,236390,0.0,True
76561197995098683,49520,19.99,True
76561197995098683,49520,19.99,True
76561197995098683,107410,39.99,True
76561197995098683,107410,39.99,True
76561197995098683,221100,34.99,True
76561197995098683,221100,34.99,True
76561197995098683,220,9.99,True
76561197995098683,220,9.99,True
76561197995098683,240,19.99,True
76561197995098683,240,19.99,True
76561197995098683,320,4.99,True
76561197995098683,320,4.99,True
76561197995098683,340,,True
76561197995098683,340,,True
76561197995098683,300,9.99,True
76561197995098683,300,9.99,True
76561197995098683,400,9.99,True
76561197995098683,400,9.99,True
76561197995098683,500,19.99,True
76561197995098683,500,19.99,True
76561197995098683,22370,19.99,True
76561197995098683,22370,19.99,True
76561197995098683,620,19.99,True
76561197995098683,620,19.99,True
76561197995098683,290930,0.0,True
76561197995098683,290930,0.0,True
76561197995098683,65790,4.99,True
76561197995098683,65790,4.99,True
76561197995098683,550,19.99,True
76561197995098683,550,19.99,True
76561197995098683,218620,4.99,True
76561197995098683,218620,4.99,True
76561197995098683,22380,9.99,True
76561197995098683,22380,9.99,True
76561197995098683,377160,29.99,True
76561197995098683,377160,29.99,True
76561197995098683,47870,19.99,True
76561197995098683,47870,19.99,True
76561197995098683,255220,39.99,True
76561197995098683,255220,39.99,True
76561197995098683,12900,9.99,True
76561197995098683,12900,9.99,True
76561197995098683,252490,19.99,True
76561197995098683,252490,19.99,True
76561197995098683,7670,19.99,True
76561197995098683,7670,19.99,True
76561197995098683,409710,19.99,True
76561197995098683,409710,19.99,True
76561197995098683,8870,29.99,True
76561197995098683,8870,29.99,True
76561197995098683,227300,19.99,True
76561197995098683,227300,19.99,True
76561197995098683,212680,9.99,True
76561197995098683,212680,9.99,True
76561197995098683,310380,0.0,True
76561197995098683,310380,0.0,True
76561197995098683,360,9.99,True
76561197995098683,360,9.99,True
76561197995098683,380,7.99,True
76561197995098683,380,7.99,True
76561197995098683,20570,19.99,True
76561197995098683,20570,19.99,True
76561197995098683,219640,24.99,True
76561197995098683,219640,24.99,True
76561197995098683,239030,9.99,True
76561197995098683,239030,9.99,True
76561197995098683,265930,9.99,True
76561197995098683,265930,9.99,True
76561197995098683,282070,19.99,True
76561197995098683,282070,19.99,True
76561197995098683,231430,19.99,True
76561197995098683,231430,19.99,True
76561197995098683,63380,19.99,True
76561197995098683,63380,19.99,True
76561197995098683,420,7.99,True
76561197995098683,420,7.99,True
76561197995098683,40100,12.99,True
76561197995098683,40100,12.99,True
76561197995098683,9350,14.99,True
76561197995098683,9350,14.99,True
76561197995098683,9420,14.99,True
76561197995098683,9420,14.99,True
76561197995098683,15620,19.99,True
76561197995098683,15620,19.99,True
76561197995098683,45300,9.99,True
76561197995098683,45300,9.99,True
76561197995098683,55150,29.99,True
76561197995098683,55150,29.99,True
76561197995098683,220200,39.99,True
76561197995098683,220200,39.99,True
76561197995098683,346010,7.99,True
76561197995098683,346010,7.99,True
76561197995098683,21100,19.99,True
76561197995098683,21100,19.99,True
76561197995098683,35140,19.99,True
76561197995098683,35140,19.99,True
76561197995098683,233720,9.99,True
76561197995098683,233720,9.99,True
76561197995098683,64000,9.99,True
76561197995098683,64000,9.99,True
76561197995098683,10680,14.99,True
76561197995098683,10680,14.99,True
76561197995098683,4560,19.99,True
76561197995098683,4560,19.99,True
76561197995098683,50,4.99,True
76561197995098683,50,4.99,True
76561197995098683,70,9.99,True
76561197995098683,70,9.99,True
76561197995098683,130,4.99,True
76561197995098683,130,4.99,True
76561197995098683,214490,39.99,True
76561197995098683,214490,39.99,True
76561197995098683,239140,39.99,True
76561197995098683,239140,39.99,True
76561197995098683,234140,19.99,True
76561197995098683,234140,19.99,True
76561197995098683,47780,19.99,True
76561197995098683,47780,19.99,True
76561197995098683,24870,19.99,True
76561197995098683,24870,19.99,True
76561197995098683,257510,39.99,True
76561197995098683,257510,39.99,True
76561197995098683,2990,9.99,True
76561197995098683,2990,9.99,True
76561197995098683,4500,19.99,True
76561197995098683,4500,19.99,True
76561197995098683,32370,9.99,True
76561197995098683,32370,9.99,True
76561197995098683,3130,4.99,True
76561197995098683,3130,4.99,True
76561197995098683,50130,29.99,True
76561197995098683,50130,29.99,True
76561197995098683,4850,4.99,True
76561197995098683,4850,4.99,True
76561197995098683,43000,9.99,True
76561197995098683,43000,9.99,True
